"SteuerJahr","QuarSort","QuarLang","SteuerTarifSort","SteuerTarifLang","SteuerEInkommen_p50","SteuerEinkommen_p25","SteuerEinkommen_p75"
2010,44,"Hard",0,"Grundtarif",32.8,16.9,51.2
2010,44,"Hard",1,"Verheiratetentarif",54,35.6,74.1
2010,44,"Hard",2,"Einelternfamilientarif",27.75,8.65,45.85
2010,51,"Gewerbeschule",0,"Grundtarif",41.6,19.4,65.7
2010,51,"Gewerbeschule",1,"Verheiratetentarif",61.7,40.5,87.3
2010,51,"Gewerbeschule",2,"Einelternfamilientarif",39.95,19,62.7
2010,52,"Escher Wyss",0,"Grundtarif",54.9,28.6,83.5
2010,52,"Escher Wyss",1,"Verheiratetentarif",89.05,54.3,140.4
2010,52,"Escher Wyss",2,"Einelternfamilientarif",57.4,32.7,84.6
2010,61,"Unterstrass",0,"Grundtarif",45.5,22.6,71.9
2010,61,"Unterstrass",1,"Verheiratetentarif",80.1,53.7,123.05
2010,61,"Unterstrass",2,"Einelternfamilientarif",43.95,27,68.3
2010,63,"Oberstrass",0,"Grundtarif",51.5,23.4,85.8
2010,63,"Oberstrass",1,"Verheiratetentarif",125.8,80.4,201.9
2010,63,"Oberstrass",2,"Einelternfamilientarif",66.8,42,122.3
2010,71,"Fluntern",0,"Grundtarif",54.35,17.3,98
2010,71,"Fluntern",1,"Verheiratetentarif",153.8,97.4,258.3
2010,71,"Fluntern",2,"Einelternfamilientarif",79.9,47.8,124.5
2010,72,"Hottingen",0,"Grundtarif",51.5,21.1,89.75
2010,72,"Hottingen",1,"Verheiratetentarif",138.55,79.5,234.75
2010,72,"Hottingen",2,"Einelternfamilientarif",72,41.2,116.9
2010,73,"Hirslanden",0,"Grundtarif",46.8,21.2,75.4
2010,73,"Hirslanden",1,"Verheiratetentarif",109.6,66.8,189.6
2010,73,"Hirslanden",2,"Einelternfamilientarif",55.2,33.8,82.4
2010,74,"Witikon",0,"Grundtarif",45.8,20,73.9
2010,74,"Witikon",1,"Verheiratetentarif",102.9,68.6,163.6
2010,74,"Witikon",2,"Einelternfamilientarif",61.1,34.5,96.3
2010,81,"Seefeld",0,"Grundtarif",59.3,29.1,97.4
2010,81,"Seefeld",1,"Verheiratetentarif",109.1,68.4,182.4
2010,81,"Seefeld",2,"Einelternfamilientarif",65.6,40.4,98.5
2010,82,"Mühlebach",0,"Grundtarif",52.9,23.6,87.6
2010,82,"Mühlebach",1,"Verheiratetentarif",111.25,67.7,180.1
2010,82,"Mühlebach",2,"Einelternfamilientarif",53.15,29.1,88.1
2010,83,"Weinegg",0,"Grundtarif",46,17.95,75.25
2010,83,"Weinegg",1,"Verheiratetentarif",103.2,67.1,171.8
2010,83,"Weinegg",2,"Einelternfamilientarif",56.7,35.6,83.35
2010,91,"Albisrieden",0,"Grundtarif",42.3,22.3,62.5
2010,91,"Albisrieden",1,"Verheiratetentarif",73.8,50.5,104.7
2010,91,"Albisrieden",2,"Einelternfamilientarif",48.1,28.8,71.1
2010,92,"Altstetten",0,"Grundtarif",39.6,19.6,58.7
2010,92,"Altstetten",1,"Verheiratetentarif",65,44.3,89.4
2010,92,"Altstetten",2,"Einelternfamilientarif",35,14.8,52.2
2010,101,"Höngg",0,"Grundtarif",48.5,24.4,73.7
2010,101,"Höngg",1,"Verheiratetentarif",91.55,62.7,136.1
2010,101,"Höngg",2,"Einelternfamilientarif",50,29.8,76.5
2010,102,"Wipkingen",0,"Grundtarif",43.9,22,66
2010,102,"Wipkingen",1,"Verheiratetentarif",72,48.5,107.4
2010,102,"Wipkingen",2,"Einelternfamilientarif",45,25.9,69.6
2010,111,"Affoltern",0,"Grundtarif",38.1,18.6,57.9
2010,111,"Affoltern",1,"Verheiratetentarif",70.3,48.5,96.3
2010,111,"Affoltern",2,"Einelternfamilientarif",35.5,18.2,55.75
2010,115,"Oerlikon",0,"Grundtarif",45,21,69
2010,115,"Oerlikon",1,"Verheiratetentarif",80.5,50.3,120.7
2010,115,"Oerlikon",2,"Einelternfamilientarif",45.4,26.2,69.9
2010,119,"Seebach",0,"Grundtarif",38.1,17.8,59.2
2010,119,"Seebach",1,"Verheiratetentarif",65.1,43,92.2
2010,119,"Seebach",2,"Einelternfamilientarif",34.6,15.5,52.5
2010,121,"Saatlen",0,"Grundtarif",31.65,14.75,51.05
2010,121,"Saatlen",1,"Verheiratetentarif",61.85,41.25,83.6
2010,121,"Saatlen",2,"Einelternfamilientarif",31.2,17.1,47.1
2010,122,"Schwamendingen-Mitte",0,"Grundtarif",33.05,17,51
2010,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",57.8,38.4,79.9
2010,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",27.6,4.1,44.8
2010,123,"Hirzenbach",0,"Grundtarif",29.9,12.9,45.35
2010,123,"Hirzenbach",1,"Verheiratetentarif",59.2,39.65,78.75
2010,123,"Hirzenbach",2,"Einelternfamilientarif",29.95,9.3,45
2011,11,"Rathaus",0,"Grundtarif",48,20,84.7
2011,11,"Rathaus",1,"Verheiratetentarif",118.4,64.5,198.1
2011,11,"Rathaus",2,"Einelternfamilientarif",53.2,28.1,95.8
2011,12,"Hochschulen",0,"Grundtarif",41.6,12.1,71.45
2011,12,"Hochschulen",1,"Verheiratetentarif",129.4,60.4,239.85
2011,12,"Hochschulen",2,"Einelternfamilientarif",,,
2011,13,"Lindenhof",0,"Grundtarif",52.25,20.7,96.9
2011,13,"Lindenhof",1,"Verheiratetentarif",121.9,77.3,199.6
2011,13,"Lindenhof",2,"Einelternfamilientarif",,,
2011,14,"City",0,"Grundtarif",32,3.1,86.1
2011,14,"City",1,"Verheiratetentarif",97.65,52.3,142.25
2011,14,"City",2,"Einelternfamilientarif",,,
2011,21,"Wollishofen",0,"Grundtarif",42.1,19.3,66.4
2011,21,"Wollishofen",1,"Verheiratetentarif",84.9,55.9,132.8
2011,21,"Wollishofen",2,"Einelternfamilientarif",44.8,26.8,68.3
2011,23,"Leimbach",0,"Grundtarif",36.8,19.4,58.6
2011,23,"Leimbach",1,"Verheiratetentarif",77.15,53.4,108.8
2011,23,"Leimbach",2,"Einelternfamilientarif",39.7,17.9,61.9
2011,24,"Enge",0,"Grundtarif",54.7,24.5,91.8
2011,24,"Enge",1,"Verheiratetentarif",116.9,68.8,196.6
2011,24,"Enge",2,"Einelternfamilientarif",58.55,30.4,101.9
2011,31,"Alt-Wiedikon",0,"Grundtarif",49.1,24.4,75.8
2011,31,"Alt-Wiedikon",1,"Verheiratetentarif",81.5,48.1,135.6
2011,31,"Alt-Wiedikon",2,"Einelternfamilientarif",47.7,25,75.7
2011,33,"Friesenberg",0,"Grundtarif",33,10.4,54
2011,33,"Friesenberg",1,"Verheiratetentarif",69.3,48.6,98.2
2011,33,"Friesenberg",2,"Einelternfamilientarif",38.5,20.9,55.1
2011,34,"Sihlfeld",0,"Grundtarif",40.9,20.7,62.5
2011,34,"Sihlfeld",1,"Verheiratetentarif",59.9,36.8,86.5
2011,34,"Sihlfeld",2,"Einelternfamilientarif",35.5,16.4,53.2
2011,41,"Werd",0,"Grundtarif",44.4,22,75.3
2011,41,"Werd",1,"Verheiratetentarif",69.1,39.6,116
2011,41,"Werd",2,"Einelternfamilientarif",51.45,26.2,86.5
2011,42,"Langstrasse",0,"Grundtarif",39,17,63.5
2011,42,"Langstrasse",1,"Verheiratetentarif",57.05,35,91.5
2011,42,"Langstrasse",2,"Einelternfamilientarif",36.7,10.2,66.6
2011,44,"Hard",0,"Grundtarif",33.3,16.6,52.4
2011,44,"Hard",1,"Verheiratetentarif",54.1,36.7,74.6
2011,44,"Hard",2,"Einelternfamilientarif",28.1,4.9,44.2
2011,51,"Gewerbeschule",0,"Grundtarif",40,18,66.1
2011,51,"Gewerbeschule",1,"Verheiratetentarif",63,40.9,90.5
2011,51,"Gewerbeschule",2,"Einelternfamilientarif",39.3,19,66.3
2011,52,"Escher Wyss",0,"Grundtarif",55.1,27.8,84.95
2011,52,"Escher Wyss",1,"Verheiratetentarif",88.5,57.7,142.1
2011,52,"Escher Wyss",2,"Einelternfamilientarif",60.8,38,85.2
2011,61,"Unterstrass",0,"Grundtarif",45.8,23,72.3
2011,61,"Unterstrass",1,"Verheiratetentarif",82.45,54.9,128.8
2011,61,"Unterstrass",2,"Einelternfamilientarif",47.5,28.5,75.3
2011,63,"Oberstrass",0,"Grundtarif",51.45,23.1,86.7
2011,63,"Oberstrass",1,"Verheiratetentarif",127,79.6,207.9
2011,63,"Oberstrass",2,"Einelternfamilientarif",67.4,40.4,119.9
2011,71,"Fluntern",0,"Grundtarif",55.95,17.8,99.7
2011,71,"Fluntern",1,"Verheiratetentarif",156.9,94.85,270.85
2011,71,"Fluntern",2,"Einelternfamilientarif",86.8,53.8,125
2011,72,"Hottingen",0,"Grundtarif",53.1,20.8,92.4
2011,72,"Hottingen",1,"Verheiratetentarif",137.65,83.9,231.7
2011,72,"Hottingen",2,"Einelternfamilientarif",74.8,39.75,122.7
2011,73,"Hirslanden",0,"Grundtarif",47.6,20.8,79.5
2011,73,"Hirslanden",1,"Verheiratetentarif",114.95,66.9,194.65
2011,73,"Hirslanden",2,"Einelternfamilientarif",55.3,34.6,88.5
2011,74,"Witikon",0,"Grundtarif",45.9,20.6,73.5
2011,74,"Witikon",1,"Verheiratetentarif",105.1,70.1,162.8
2011,74,"Witikon",2,"Einelternfamilientarif",59.55,33.1,89.85
2011,81,"Seefeld",0,"Grundtarif",59.8,29.2,99.5
2011,81,"Seefeld",1,"Verheiratetentarif",115.75,65.85,198.05
2011,81,"Seefeld",2,"Einelternfamilientarif",60,35,89.5
2011,82,"Mühlebach",0,"Grundtarif",54.45,24.3,89.5
2011,82,"Mühlebach",1,"Verheiratetentarif",109.5,67.9,179.6
2011,82,"Mühlebach",2,"Einelternfamilientarif",56.8,32.6,98.4
2011,83,"Weinegg",0,"Grundtarif",46.3,17.5,74.3
2011,83,"Weinegg",1,"Verheiratetentarif",106.35,67.5,173.5
2011,83,"Weinegg",2,"Einelternfamilientarif",56.8,39.8,86.7
2011,91,"Albisrieden",0,"Grundtarif",41.8,21.3,62.9
2011,91,"Albisrieden",1,"Verheiratetentarif",75.7,51,106.5
2011,91,"Albisrieden",2,"Einelternfamilientarif",47.75,27.2,72.3
2011,92,"Altstetten",0,"Grundtarif",40.2,20,59.8
2011,92,"Altstetten",1,"Verheiratetentarif",65,44.2,89.9
2011,92,"Altstetten",2,"Einelternfamilientarif",35.75,15.2,53.25
2011,101,"Höngg",0,"Grundtarif",48.8,24.1,73.5
2011,101,"Höngg",1,"Verheiratetentarif",93.2,63,140.2
2011,101,"Höngg",2,"Einelternfamilientarif",52.4,31.6,79.6
2011,102,"Wipkingen",0,"Grundtarif",44.6,21.8,67
2011,102,"Wipkingen",1,"Verheiratetentarif",73.3,49.2,110.9
2011,102,"Wipkingen",2,"Einelternfamilientarif",45.2,28.5,67.5
2011,111,"Affoltern",0,"Grundtarif",38.6,18.4,58.8
2011,111,"Affoltern",1,"Verheiratetentarif",70.3,48.8,97.6
2011,111,"Affoltern",2,"Einelternfamilientarif",36.2,19.2,54.7
2011,115,"Oerlikon",0,"Grundtarif",44.9,21,69.4
2011,115,"Oerlikon",1,"Verheiratetentarif",81.2,50.8,124.6
2011,115,"Oerlikon",2,"Einelternfamilientarif",47.2,26.8,70.7
2011,119,"Seebach",0,"Grundtarif",37.9,18,59.1
2011,119,"Seebach",1,"Verheiratetentarif",66.4,42.9,94.3
2011,119,"Seebach",2,"Einelternfamilientarif",34.5,16.4,53.8
2011,121,"Saatlen",0,"Grundtarif",32.2,14.2,50.15
2011,121,"Saatlen",1,"Verheiratetentarif",62.7,41.9,85.3
2011,121,"Saatlen",2,"Einelternfamilientarif",34.9,18.3,47
2011,122,"Schwamendingen-Mitte",0,"Grundtarif",32.6,16.7,50.6
2011,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",58.6,38.6,80.3
2011,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",28.15,8.5,45
2011,123,"Hirzenbach",0,"Grundtarif",29.5,13.3,45.8
2011,123,"Hirzenbach",1,"Verheiratetentarif",58.2,39.4,79.7
2011,123,"Hirzenbach",2,"Einelternfamilientarif",29.35,8.2,45
2012,11,"Rathaus",0,"Grundtarif",48.25,20,84.7
2012,11,"Rathaus",1,"Verheiratetentarif",116.35,63.25,190.5
2012,11,"Rathaus",2,"Einelternfamilientarif",55.7,33.6,94.7
2012,12,"Hochschulen",0,"Grundtarif",41.1,12.1,72.1
2012,12,"Hochschulen",1,"Verheiratetentarif",129.7,58.9,251
2012,12,"Hochschulen",2,"Einelternfamilientarif",,,
2012,13,"Lindenhof",0,"Grundtarif",51.4,19.6,95.1
2012,13,"Lindenhof",1,"Verheiratetentarif",122.65,77.7,198.9
2012,13,"Lindenhof",2,"Einelternfamilientarif",,,
2012,14,"City",0,"Grundtarif",31.25,0,80.5
2012,14,"City",1,"Verheiratetentarif",91.85,48.8,149
2012,14,"City",2,"Einelternfamilientarif",,,
2012,21,"Wollishofen",0,"Grundtarif",42,18.5,67.2
2012,21,"Wollishofen",1,"Verheiratetentarif",83.8,56.3,135.4
2012,21,"Wollishofen",2,"Einelternfamilientarif",42.65,24.95,65.95
2012,23,"Leimbach",0,"Grundtarif",37.3,18.2,57.8
2012,23,"Leimbach",1,"Verheiratetentarif",74.25,50.5,105.35
2012,23,"Leimbach",2,"Einelternfamilientarif",37.3,16.6,61.1
2012,24,"Enge",0,"Grundtarif",55.3,24.2,92.2
2012,24,"Enge",1,"Verheiratetentarif",116.4,66.9,199.6
2012,24,"Enge",2,"Einelternfamilientarif",57.05,27.1,96.7
2012,31,"Alt-Wiedikon",0,"Grundtarif",49.3,24.3,75.3
2012,31,"Alt-Wiedikon",1,"Verheiratetentarif",82.8,49.2,135.7
2012,31,"Alt-Wiedikon",2,"Einelternfamilientarif",53.1,25.4,80.1
2012,33,"Friesenberg",0,"Grundtarif",32.6,10.7,53.1
2012,33,"Friesenberg",1,"Verheiratetentarif",69.5,47.9,96.7
2012,33,"Friesenberg",2,"Einelternfamilientarif",37.6,20.1,54.7
2012,34,"Sihlfeld",0,"Grundtarif",41.1,20.3,63.5
2012,34,"Sihlfeld",1,"Verheiratetentarif",59.3,36.1,88.2
2012,34,"Sihlfeld",2,"Einelternfamilientarif",35.9,19.7,51.6
2012,41,"Werd",0,"Grundtarif",46.7,20.9,75.8
2012,41,"Werd",1,"Verheiratetentarif",71.05,35.4,123.8
2012,41,"Werd",2,"Einelternfamilientarif",43.4,25.6,85
2012,42,"Langstrasse",0,"Grundtarif",40,17.75,65.3
2012,42,"Langstrasse",1,"Verheiratetentarif",57.55,34.5,94.8
2012,42,"Langstrasse",2,"Einelternfamilientarif",35.8,9.9,64.8
2012,44,"Hard",0,"Grundtarif",34.1,16.8,53.9
2012,44,"Hard",1,"Verheiratetentarif",52.65,34.7,73.6
2012,44,"Hard",2,"Einelternfamilientarif",26.2,8.6,44.4
2012,51,"Gewerbeschule",0,"Grundtarif",40.6,18.7,66.4
2012,51,"Gewerbeschule",1,"Verheiratetentarif",63.2,41,94
2012,51,"Gewerbeschule",2,"Einelternfamilientarif",43.4,21.9,67.7
2012,52,"Escher Wyss",0,"Grundtarif",55.75,28.4,85.6
2012,52,"Escher Wyss",1,"Verheiratetentarif",96.6,58.4,149.4
2012,52,"Escher Wyss",2,"Einelternfamilientarif",56.15,31.8,84.5
2012,61,"Unterstrass",0,"Grundtarif",45.7,22,72.6
2012,61,"Unterstrass",1,"Verheiratetentarif",82.5,53.7,128.45
2012,61,"Unterstrass",2,"Einelternfamilientarif",47.45,27.8,71.05
2012,63,"Oberstrass",0,"Grundtarif",51.2,21.9,84.6
2012,63,"Oberstrass",1,"Verheiratetentarif",128.6,82.45,208.25
2012,63,"Oberstrass",2,"Einelternfamilientarif",69.8,40,119.4
2012,71,"Fluntern",0,"Grundtarif",55.5,17.8,99.2
2012,71,"Fluntern",1,"Verheiratetentarif",165.7,97.8,286.3
2012,71,"Fluntern",2,"Einelternfamilientarif",85.15,44.3,132.6
2012,72,"Hottingen",0,"Grundtarif",53.6,20,90.9
2012,72,"Hottingen",1,"Verheiratetentarif",140.7,84,239.7
2012,72,"Hottingen",2,"Einelternfamilientarif",76.2,42.05,125.05
2012,73,"Hirslanden",0,"Grundtarif",47.4,20.8,80
2012,73,"Hirslanden",1,"Verheiratetentarif",113.3,70.1,196.9
2012,73,"Hirslanden",2,"Einelternfamilientarif",54,35.9,87.2
2012,74,"Witikon",0,"Grundtarif",46.2,21,72.2
2012,74,"Witikon",1,"Verheiratetentarif",104.8,71,161.8
2012,74,"Witikon",2,"Einelternfamilientarif",58.6,31.9,91.7
2012,81,"Seefeld",0,"Grundtarif",60.4,28.9,99.5
2012,81,"Seefeld",1,"Verheiratetentarif",120.8,71.8,208.6
2012,81,"Seefeld",2,"Einelternfamilientarif",58.35,35.9,92.8
2012,82,"Mühlebach",0,"Grundtarif",55.3,25,92.6
2012,82,"Mühlebach",1,"Verheiratetentarif",115.4,69.2,189.2
2012,82,"Mühlebach",2,"Einelternfamilientarif",63.45,34.3,92.9
2012,83,"Weinegg",0,"Grundtarif",46.5,17.8,74.4
2012,83,"Weinegg",1,"Verheiratetentarif",104.9,66.55,171.8
2012,83,"Weinegg",2,"Einelternfamilientarif",57.95,39.35,99
2012,91,"Albisrieden",0,"Grundtarif",41.5,21.2,62.95
2012,91,"Albisrieden",1,"Verheiratetentarif",75.8,50.8,106
2012,91,"Albisrieden",2,"Einelternfamilientarif",45.65,27.9,70.9
2012,92,"Altstetten",0,"Grundtarif",40.3,20,59.9
2012,92,"Altstetten",1,"Verheiratetentarif",64.3,42.7,90.5
2012,92,"Altstetten",2,"Einelternfamilientarif",35,15,52.6
2012,101,"Höngg",0,"Grundtarif",48.3,23.7,73.1
2012,101,"Höngg",1,"Verheiratetentarif",93.1,62.7,139.9
2012,101,"Höngg",2,"Einelternfamilientarif",52.45,31.9,82.4
2012,102,"Wipkingen",0,"Grundtarif",45.4,21.6,68.8
2012,102,"Wipkingen",1,"Verheiratetentarif",73.75,49.5,114.5
2012,102,"Wipkingen",2,"Einelternfamilientarif",43.7,25.5,67.3
2012,111,"Affoltern",0,"Grundtarif",38.7,18.4,59.5
2012,111,"Affoltern",1,"Verheiratetentarif",70.5,48.05,98
2012,111,"Affoltern",2,"Einelternfamilientarif",37.9,18.3,56.1
2012,115,"Oerlikon",0,"Grundtarif",45,21.8,70.2
2012,115,"Oerlikon",1,"Verheiratetentarif",81.3,50.3,125.2
2012,115,"Oerlikon",2,"Einelternfamilientarif",43.75,24,67
2012,119,"Seebach",0,"Grundtarif",38.4,17.5,59.4
2012,119,"Seebach",1,"Verheiratetentarif",66.5,43,95.6
2012,119,"Seebach",2,"Einelternfamilientarif",34.4,15.6,53.5
2012,121,"Saatlen",0,"Grundtarif",31.3,14.2,50.8
2012,121,"Saatlen",1,"Verheiratetentarif",61.35,39.8,84.55
2012,121,"Saatlen",2,"Einelternfamilientarif",32.7,15.1,46.05
2012,122,"Schwamendingen-Mitte",0,"Grundtarif",32.65,15.6,50
2012,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",57.8,37.8,79.5
2012,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",24.35,3.4,41.7
2012,123,"Hirzenbach",0,"Grundtarif",29,12.1,46.4
2012,123,"Hirzenbach",1,"Verheiratetentarif",57.9,38.1,78.7
2012,123,"Hirzenbach",2,"Einelternfamilientarif",28,5.7,45
2013,11,"Rathaus",0,"Grundtarif",49.1,20,82.7
2013,11,"Rathaus",1,"Verheiratetentarif",118.85,70.5,196.2
2013,11,"Rathaus",2,"Einelternfamilientarif",52.6,29.15,97.15
2013,12,"Hochschulen",0,"Grundtarif",34.9,12.1,69.25
2013,12,"Hochschulen",1,"Verheiratetentarif",143,47.9,252.2
2013,12,"Hochschulen",2,"Einelternfamilientarif",,,
2013,13,"Lindenhof",0,"Grundtarif",53.4,18.6,94.8
2013,13,"Lindenhof",1,"Verheiratetentarif",119.25,68.5,207
2013,13,"Lindenhof",2,"Einelternfamilientarif",,,
2013,14,"City",0,"Grundtarif",30.05,3.9,74.1
2013,14,"City",1,"Verheiratetentarif",104.95,51.2,161.3
2013,14,"City",2,"Einelternfamilientarif",,,
2013,21,"Wollishofen",0,"Grundtarif",42.6,19.2,67.5
2013,21,"Wollishofen",1,"Verheiratetentarif",83.75,54.65,136.5
2013,21,"Wollishofen",2,"Einelternfamilientarif",43.9,23.7,65.5
2013,23,"Leimbach",0,"Grundtarif",38.1,18.4,59
2013,23,"Leimbach",1,"Verheiratetentarif",72.25,47.1,104.8
2013,23,"Leimbach",2,"Einelternfamilientarif",35.2,15,58.2
2013,24,"Enge",0,"Grundtarif",56.3,25,93.5
2013,24,"Enge",1,"Verheiratetentarif",119.8,67.3,205.8
2013,24,"Enge",2,"Einelternfamilientarif",55.5,21.9,94.8
2013,31,"Alt-Wiedikon",0,"Grundtarif",50,25,76.6
2013,31,"Alt-Wiedikon",1,"Verheiratetentarif",85.4,48.9,138.2
2013,31,"Alt-Wiedikon",2,"Einelternfamilientarif",53.35,27.3,81.85
2013,33,"Friesenberg",0,"Grundtarif",32.2,11.4,52.7
2013,33,"Friesenberg",1,"Verheiratetentarif",67.4,46.2,96.4
2013,33,"Friesenberg",2,"Einelternfamilientarif",36.9,17.9,53.7
2013,34,"Sihlfeld",0,"Grundtarif",42.2,20.5,64.3
2013,34,"Sihlfeld",1,"Verheiratetentarif",59.7,35.6,90.6
2013,34,"Sihlfeld",2,"Einelternfamilientarif",35,18.5,53.5
2013,41,"Werd",0,"Grundtarif",46.7,20.5,75.8
2013,41,"Werd",1,"Verheiratetentarif",63.05,30.7,122.3
2013,41,"Werd",2,"Einelternfamilientarif",51.85,25.35,87.1
2013,42,"Langstrasse",0,"Grundtarif",40.4,17.5,66.3
2013,42,"Langstrasse",1,"Verheiratetentarif",57.1,34,95
2013,42,"Langstrasse",2,"Einelternfamilientarif",39.2,14.1,71.05
2013,44,"Hard",0,"Grundtarif",34.3,17,54.7
2013,44,"Hard",1,"Verheiratetentarif",50.6,33.7,72.1
2013,44,"Hard",2,"Einelternfamilientarif",29.6,11.1,45.2
2013,51,"Gewerbeschule",0,"Grundtarif",40.7,18.5,66.4
2013,51,"Gewerbeschule",1,"Verheiratetentarif",64.6,41.3,93.1
2013,51,"Gewerbeschule",2,"Einelternfamilientarif",39.65,21.4,66.6
2013,52,"Escher Wyss",0,"Grundtarif",60,32.2,91.4
2013,52,"Escher Wyss",1,"Verheiratetentarif",108.4,65.2,165.9
2013,52,"Escher Wyss",2,"Einelternfamilientarif",62.3,35.3,98.9
2013,61,"Unterstrass",0,"Grundtarif",45.8,21.8,72.1
2013,61,"Unterstrass",1,"Verheiratetentarif",82.5,53.7,129.3
2013,61,"Unterstrass",2,"Einelternfamilientarif",46.25,28,72.3
2013,63,"Oberstrass",0,"Grundtarif",50,20.8,85.8
2013,63,"Oberstrass",1,"Verheiratetentarif",129,81.8,210.2
2013,63,"Oberstrass",2,"Einelternfamilientarif",62.4,40.2,108.8
2013,71,"Fluntern",0,"Grundtarif",54.7,17.2,98.7
2013,71,"Fluntern",1,"Verheiratetentarif",163.3,99.3,278
2013,71,"Fluntern",2,"Einelternfamilientarif",89.7,50.9,137.7
2013,72,"Hottingen",0,"Grundtarif",54.1,20.4,89.4
2013,72,"Hottingen",1,"Verheiratetentarif",135.35,83.6,243
2013,72,"Hottingen",2,"Einelternfamilientarif",71.6,43.8,125.4
2013,73,"Hirslanden",0,"Grundtarif",48.75,21.5,80
2013,73,"Hirslanden",1,"Verheiratetentarif",112,66.8,197.55
2013,73,"Hirslanden",2,"Einelternfamilientarif",52.6,31.2,92.6
2013,74,"Witikon",0,"Grundtarif",44.9,20,72.3
2013,74,"Witikon",1,"Verheiratetentarif",102.6,68.35,157.55
2013,74,"Witikon",2,"Einelternfamilientarif",51.5,32.5,86.4
2013,81,"Seefeld",0,"Grundtarif",60,28.5,100
2013,81,"Seefeld",1,"Verheiratetentarif",119.1,68.3,211.9
2013,81,"Seefeld",2,"Einelternfamilientarif",58.65,37.5,86.5
2013,82,"Mühlebach",0,"Grundtarif",54.1,22.4,92.2
2013,82,"Mühlebach",1,"Verheiratetentarif",116.5,71.2,195.5
2013,82,"Mühlebach",2,"Einelternfamilientarif",62.6,37.2,92.2
2013,83,"Weinegg",0,"Grundtarif",45.1,16.2,73.3
2013,83,"Weinegg",1,"Verheiratetentarif",104.1,66.5,176.7
2013,83,"Weinegg",2,"Einelternfamilientarif",55.1,34.5,101.5
2013,91,"Albisrieden",0,"Grundtarif",42,21.8,63.1
2013,91,"Albisrieden",1,"Verheiratetentarif",75,50.15,106.4
2013,91,"Albisrieden",2,"Einelternfamilientarif",42.1,24.7,69.7
2013,92,"Altstetten",0,"Grundtarif",40.1,20,59.9
2013,92,"Altstetten",1,"Verheiratetentarif",64.2,42.3,90.8
2013,92,"Altstetten",2,"Einelternfamilientarif",33,16.1,50.2
2013,101,"Höngg",0,"Grundtarif",48.4,23.8,72.7
2013,101,"Höngg",1,"Verheiratetentarif",92.4,61.6,139.5
2013,101,"Höngg",2,"Einelternfamilientarif",51,29.6,81.9
2013,102,"Wipkingen",0,"Grundtarif",45,21.9,67.8
2013,102,"Wipkingen",1,"Verheiratetentarif",72.65,46.5,111.1
2013,102,"Wipkingen",2,"Einelternfamilientarif",44.2,23.4,65.8
2013,111,"Affoltern",0,"Grundtarif",38.5,18,59
2013,111,"Affoltern",1,"Verheiratetentarif",70.2,46.8,97.5
2013,111,"Affoltern",2,"Einelternfamilientarif",35.6,15.8,55.4
2013,115,"Oerlikon",0,"Grundtarif",45,20.85,70.3
2013,115,"Oerlikon",1,"Verheiratetentarif",81.2,49.7,124.2
2013,115,"Oerlikon",2,"Einelternfamilientarif",42.8,20,69.7
2013,119,"Seebach",0,"Grundtarif",38.6,17.9,59.3
2013,119,"Seebach",1,"Verheiratetentarif",65.5,41.4,94.6
2013,119,"Seebach",2,"Einelternfamilientarif",33,15,52.31
2013,121,"Saatlen",0,"Grundtarif",32,14.3,50.6
2013,121,"Saatlen",1,"Verheiratetentarif",59.8,38.2,84.5
2013,121,"Saatlen",2,"Einelternfamilientarif",31,13.5,47.9
2013,122,"Schwamendingen-Mitte",0,"Grundtarif",32.9,17.1,51.5
2013,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",57.4,36.3,79.4
2013,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",27.9,7.2,42.5
2013,123,"Hirzenbach",0,"Grundtarif",28.8,11.3,46.7
2013,123,"Hirzenbach",1,"Verheiratetentarif",55.7,36.3,76.8
2013,123,"Hirzenbach",2,"Einelternfamilientarif",25.1,2.5,41.6
2014,11,"Rathaus",0,"Grundtarif",47.9,18.35,83.05
2014,11,"Rathaus",1,"Verheiratetentarif",115.8,71.3,203
2014,11,"Rathaus",2,"Einelternfamilientarif",55,28.2,95.6
2014,12,"Hochschulen",0,"Grundtarif",34,12.1,71
2014,12,"Hochschulen",1,"Verheiratetentarif",138.65,56,254.6
2014,12,"Hochschulen",2,"Einelternfamilientarif",,,
2014,13,"Lindenhof",0,"Grundtarif",53,20.85,98.1
2014,13,"Lindenhof",1,"Verheiratetentarif",115.3,62.2,211.3
2014,13,"Lindenhof",2,"Einelternfamilientarif",,,
2014,14,"City",0,"Grundtarif",28.1,0,74.8
2014,14,"City",1,"Verheiratetentarif",106.8,55.2,188.4
2014,14,"City",2,"Einelternfamilientarif",,,
2014,21,"Wollishofen",0,"Grundtarif",41.5,17.8,66.5
2014,21,"Wollishofen",1,"Verheiratetentarif",88.1,57.3,140.4
